name,dex_num,type,is_pre_evolution,weight,gender_ratio,is_mythical,is_legendary,is_max,is_mega,mandatory_item_name,base_stats
Pyroar,668,"[""Fire"", ""Normal""]",0,81.5,0.125,0,0,0,0,,"{""hp"": 86, ""atk"": 68, ""def"": 72, ""spa"": 109, ""spd"": 66, ""spe"": 106}"
Flabébé,669,"[""Fairy""]",1,0.1,,0,0,0,0,,"{""hp"": 44, ""atk"": 38, ""def"": 39, ""spa"": 61, ""spd"": 79, ""spe"": 42}"
Floette,670,"[""Fairy""]",1,0.9,,0,0,0,0,,"{""hp"": 54, ""atk"": 45, ""def"": 47, ""spa"": 75, ""spd"": 98, ""spe"": 52}"
Floette-Eternal,670,"[""Fairy""]",0,0.9,,0,0,0,0,,"{""hp"": 74, ""atk"": 65, ""def"": 67, ""spa"": 125, ""spd"": 128, ""spe"": 92}"
Florges,671,"[""Fairy""]",0,10,,0,0,0,0,,"{""hp"": 78, ""atk"": 65, ""def"": 68, ""spa"": 112, ""spd"": 154, ""spe"": 75}"
Skiddo,672,"[""Grass""]",1,31,,0,0,0,0,,"{""hp"": 66, ""atk"": 65, ""def"": 48, ""spa"": 62, ""spd"": 57, ""spe"": 52}"
Gogoat,673,"[""Grass""]",0,91,,0,0,0,0,,"{""hp"": 123, ""atk"": 100, ""def"": 62, ""spa"": 97, ""spd"": 81, ""spe"": 68}"
Pancham,674,"[""Fighting""]",1,8,,0,0,0,0,,"{""hp"": 67, ""atk"": 82, ""def"": 62, ""spa"": 46, ""spd"": 48, ""spe"": 43}"
Pangoro,675,"[""Fighting"", ""Dark""]",0,136,,0,0,0,0,,"{""hp"": 95, ""atk"": 124, ""def"": 78, ""spa"": 69, ""spd"": 71, ""spe"": 58}"
Furfrou,676,"[""Normal""]",0,28,,0,0,0,0,,"{""hp"": 75, ""atk"": 80, ""def"": 60, ""spa"": 65, ""spd"": 90, ""spe"": 102}"
Espurr,677,"[""Psychic""]",1,3.5,,0,0,0,0,,"{""hp"": 62, ""atk"": 48, ""def"": 54, ""spa"": 63, ""spd"": 60, ""spe"": 68}"
Meowstic,678,"[""Psychic""]",0,8.5,,0,0,0,0,,"{""hp"": 74, ""atk"": 48, ""def"": 76, ""spa"": 83, ""spd"": 81, ""spe"": 104}"
Meowstic-F,678,"[""Psychic""]",0,8.5,,0,0,0,0,,"{""hp"": 74, ""atk"": 48, ""def"": 76, ""spa"": 83, ""spd"": 81, ""spe"": 104}"
Honedge,679,"[""Steel"", ""Ghost""]",1,2,,0,0,0,0,,"{""hp"": 45, ""atk"": 80, ""def"": 100, ""spa"": 35, ""spd"": 37, ""spe"": 28}"
Doublade,680,"[""Steel"", ""Ghost""]",1,4.5,,0,0,0,0,,"{""hp"": 59, ""atk"": 110, ""def"": 150, ""spa"": 45, ""spd"": 49, ""spe"": 35}"
Aegislash,681,"[""Steel"", ""Ghost""]",0,53,,0,0,0,0,,"{""hp"": 60, ""atk"": 50, ""def"": 140, ""spa"": 50, ""spd"": 140, ""spe"": 60}"
Aegislash-Blade,681,"[""Steel"", ""Ghost""]",0,53,,0,0,0,0,,"{""hp"": 60, ""atk"": 140, ""def"": 50, ""spa"": 140, ""spd"": 50, ""spe"": 60}"
Spritzee,682,"[""Fairy""]",1,0.5,,0,0,0,0,,"{""hp"": 78, ""atk"": 52, ""def"": 60, ""spa"": 63, ""spd"": 65, ""spe"": 23}"
Aromatisse,683,"[""Fairy""]",0,15.5,,0,0,0,0,,"{""hp"": 101, ""atk"": 72, ""def"": 72, ""spa"": 99, ""spd"": 89, ""spe"": 29}"
Swirlix,684,"[""Fairy""]",1,3.5,,0,0,0,0,,"{""hp"": 62, ""atk"": 48, ""def"": 66, ""spa"": 59, ""spd"": 57, ""spe"": 49}"
Slurpuff,685,"[""Fairy""]",0,5,,0,0,0,0,,"{""hp"": 82, ""atk"": 80, ""def"": 86, ""spa"": 85, ""spd"": 75, ""spe"": 72}"
Inkay,686,"[""Dark"", ""Psychic""]",1,3.5,,0,0,0,0,,"{""hp"": 53, ""atk"": 54, ""def"": 53, ""spa"": 37, ""spd"": 46, ""spe"": 45}"
Malamar,687,"[""Dark"", ""Psychic""]",0,47,,0,0,0,0,,"{""hp"": 86, ""atk"": 92, ""def"": 88, ""spa"": 68, ""spd"": 75, ""spe"": 73}"
Binacle,688,"[""Rock"", ""Water""]",1,31,,0,0,0,0,,"{""hp"": 42, ""atk"": 52, ""def"": 67, ""spa"": 39, ""spd"": 56, ""spe"": 50}"
Barbaracle,689,"[""Rock"", ""Water""]",0,96,,0,0,0,0,,"{""hp"": 72, ""atk"": 105, ""def"": 115, ""spa"": 54, ""spd"": 86, ""spe"": 68}"
Skrelp,690,"[""Poison"", ""Water""]",1,7.3,,0,0,0,0,,"{""hp"": 50, ""atk"": 60, ""def"": 60, ""spa"": 60, ""spd"": 60, ""spe"": 30}"
Dragalge,691,"[""Poison"", ""Dragon""]",0,81.5,,0,0,0,0,,"{""hp"": 65, ""atk"": 75, ""def"": 90, ""spa"": 97, ""spd"": 123, ""spe"": 44}"
Clauncher,692,"[""Water""]",1,8.3,,0,0,0,0,,"{""hp"": 50, ""atk"": 53, ""def"": 62, ""spa"": 58, ""spd"": 63, ""spe"": 44}"
Clawitzer,693,"[""Water""]",0,35.3,,0,0,0,0,,"{""hp"": 71, ""atk"": 73, ""def"": 88, ""spa"": 120, ""spd"": 89, ""spe"": 59}"
Helioptile,694,"[""Electric"", ""Normal""]",1,6,,0,0,0,0,,"{""hp"": 44, ""atk"": 38, ""def"": 33, ""spa"": 61, ""spd"": 43, ""spe"": 70}"
Heliolisk,695,"[""Electric"", ""Normal""]",0,21,,0,0,0,0,,"{""hp"": 62, ""atk"": 55, ""def"": 52, ""spa"": 109, ""spd"": 94, ""spe"": 109}"
Tyrunt,696,"[""Rock"", ""Dragon""]",1,26,0.875,0,0,0,0,,"{""hp"": 58, ""atk"": 89, ""def"": 77, ""spa"": 45, ""spd"": 45, ""spe"": 48}"
Tyrantrum,697,"[""Rock"", ""Dragon""]",0,270,0.875,0,0,0,0,,"{""hp"": 82, ""atk"": 121, ""def"": 119, ""spa"": 69, ""spd"": 59, ""spe"": 71}"
Amaura,698,"[""Rock"", ""Ice""]",1,25.2,0.875,0,0,0,0,,"{""hp"": 77, ""atk"": 59, ""def"": 50, ""spa"": 67, ""spd"": 63, ""spe"": 46}"
Aurorus,699,"[""Rock"", ""Ice""]",0,225,0.875,0,0,0,0,,"{""hp"": 123, ""atk"": 77, ""def"": 72, ""spa"": 99, ""spd"": 92, ""spe"": 58}"
Sylveon,700,"[""Fairy""]",0,23.5,0.875,0,0,0,0,,"{""hp"": 95, ""atk"": 65, ""def"": 65, ""spa"": 110, ""spd"": 130, ""spe"": 60}"
Hawlucha,701,"[""Fighting"", ""Flying""]",0,21.5,,0,0,0,0,,"{""hp"": 78, ""atk"": 92, ""def"": 75, ""spa"": 74, ""spd"": 63, ""spe"": 118}"
Dedenne,702,"[""Electric"", ""Fairy""]",0,2.2,,0,0,0,0,,"{""hp"": 67, ""atk"": 58, ""def"": 57, ""spa"": 81, ""spd"": 67, ""spe"": 101}"
Carbink,703,"[""Rock"", ""Fairy""]",0,5.7,,0,0,0,0,,"{""hp"": 50, ""atk"": 50, ""def"": 150, ""spa"": 50, ""spd"": 150, ""spe"": 50}"
Goomy,704,"[""Dragon""]",1,2.8,,0,0,0,0,,"{""hp"": 45, ""atk"": 50, ""def"": 35, ""spa"": 55, ""spd"": 75, ""spe"": 40}"
Sliggoo,705,"[""Dragon""]",1,17.5,,0,0,0,0,,"{""hp"": 68, ""atk"": 75, ""def"": 53, ""spa"": 83, ""spd"": 113, ""spe"": 60}"
Sliggoo-Hisui,705,"[""Steel"", ""Dragon""]",1,68.5,,0,0,0,0,,"{""hp"": 58, ""atk"": 75, ""def"": 83, ""spa"": 83, ""spd"": 113, ""spe"": 40}"
Goodra,706,"[""Dragon""]",0,150.5,,0,0,0,0,,"{""hp"": 90, ""atk"": 100, ""def"": 70, ""spa"": 110, ""spd"": 150, ""spe"": 80}"
Goodra-Hisui,706,"[""Steel"", ""Dragon""]",0,334.1,,0,0,0,0,,"{""hp"": 80, ""atk"": 100, ""def"": 100, ""spa"": 110, ""spd"": 150, ""spe"": 60}"
Klefki,707,"[""Steel"", ""Fairy""]",0,3,,0,0,0,0,,"{""hp"": 57, ""atk"": 80, ""def"": 91, ""spa"": 80, ""spd"": 87, ""spe"": 75}"
Phantump,708,"[""Ghost"", ""Grass""]",1,7,,0,0,0,0,,"{""hp"": 43, ""atk"": 70, ""def"": 48, ""spa"": 50, ""spd"": 60, ""spe"": 38}"
Trevenant,709,"[""Ghost"", ""Grass""]",0,71,,0,0,0,0,,"{""hp"": 85, ""atk"": 110, ""def"": 76, ""spa"": 65, ""spd"": 82, ""spe"": 56}"
Pumpkaboo,710,"[""Ghost"", ""Grass""]",1,5,,0,0,0,0,,"{""hp"": 49, ""atk"": 66, ""def"": 70, ""spa"": 44, ""spd"": 55, ""spe"": 51}"
Pumpkaboo-Small,710,"[""Ghost"", ""Grass""]",1,3.5,,0,0,0,0,,"{""hp"": 44, ""atk"": 66, ""def"": 70, ""spa"": 44, ""spd"": 55, ""spe"": 56}"
Pumpkaboo-Large,710,"[""Ghost"", ""Grass""]",1,7.5,,0,0,0,0,,"{""hp"": 54, ""atk"": 66, ""def"": 70, ""spa"": 44, ""spd"": 55, ""spe"": 46}"
Pumpkaboo-Super,710,"[""Ghost"", ""Grass""]",1,15,,0,0,0,0,,"{""hp"": 59, ""atk"": 66, ""def"": 70, ""spa"": 44, ""spd"": 55, ""spe"": 41}"
Gourgeist,711,"[""Ghost"", ""Grass""]",0,12.5,,0,0,0,0,,"{""hp"": 65, ""atk"": 90, ""def"": 122, ""spa"": 58, ""spd"": 75, ""spe"": 84}"
Gourgeist-Small,711,"[""Ghost"", ""Grass""]",0,9.5,,0,0,0,0,,"{""hp"": 55, ""atk"": 85, ""def"": 122, ""spa"": 58, ""spd"": 75, ""spe"": 99}"
Gourgeist-Large,711,"[""Ghost"", ""Grass""]",0,14,,0,0,0,0,,"{""hp"": 75, ""atk"": 95, ""def"": 122, ""spa"": 58, ""spd"": 75, ""spe"": 69}"
Gourgeist-Super,711,"[""Ghost"", ""Grass""]",0,39,,0,0,0,0,,"{""hp"": 85, ""atk"": 100, ""def"": 122, ""spa"": 58, ""spd"": 75, ""spe"": 54}"
Bergmite,712,"[""Ice""]",1,99.5,,0,0,0,0,,"{""hp"": 55, ""atk"": 69, ""def"": 85, ""spa"": 32, ""spd"": 35, ""spe"": 28}"
Avalugg,713,"[""Ice""]",0,505,,0,0,0,0,,"{""hp"": 95, ""atk"": 117, ""def"": 184, ""spa"": 44, ""spd"": 46, ""spe"": 28}"
Avalugg-Hisui,713,"[""Ice"", ""Rock""]",0,262.4,,0,0,0,0,,"{""hp"": 95, ""atk"": 127, ""def"": 184, ""spa"": 34, ""spd"": 36, ""spe"": 38}"
Noibat,714,"[""Flying"", ""Dragon""]",1,8,,0,0,0,0,,"{""hp"": 40, ""atk"": 30, ""def"": 35, ""spa"": 45, ""spd"": 40, ""spe"": 55}"
Noivern,715,"[""Flying"", ""Dragon""]",0,85,,0,0,0,0,,"{""hp"": 85, ""atk"": 70, ""def"": 80, ""spa"": 97, ""spd"": 80, ""spe"": 123}"
Xerneas,716,"[""Fairy""]",0,215,,0,1,0,0,,"{""hp"": 126, ""atk"": 131, ""def"": 95, ""spa"": 131, ""spd"": 98, ""spe"": 99}"
Xerneas-Neutral,716,"[""Fairy""]",0,215,,0,0,0,0,,"{""hp"": 126, ""atk"": 131, ""def"": 95, ""spa"": 131, ""spd"": 98, ""spe"": 99}"
Yveltal,717,"[""Dark"", ""Flying""]",0,203,,0,1,0,0,,"{""hp"": 126, ""atk"": 131, ""def"": 95, ""spa"": 131, ""spd"": 98, ""spe"": 99}"
Zygarde,718,"[""Dragon"", ""Ground""]",0,305,,0,1,0,0,,"{""hp"": 108, ""atk"": 100, ""def"": 121, ""spa"": 81, ""spd"": 95, ""spe"": 95}"
Zygarde-10%,718,"[""Dragon"", ""Ground""]",0,33.5,,0,0,0,0,,"{""hp"": 54, ""atk"": 100, ""def"": 71, ""spa"": 61, ""spd"": 85, ""spe"": 115}"
Zygarde-Complete,718,"[""Dragon"", ""Ground""]",0,610,,0,0,0,0,,"{""hp"": 216, ""atk"": 100, ""def"": 121, ""spa"": 91, ""spd"": 95, ""spe"": 85}"
Diancie,719,"[""Rock"", ""Fairy""]",0,8.8,,1,0,0,0,,"{""hp"": 50, ""atk"": 100, ""def"": 150, ""spa"": 100, ""spd"": 150, ""spe"": 50}"
Diancie-Mega,719,"[""Rock"", ""Fairy""]",0,27.8,,0,0,0,1,Diancite,"{""hp"": 50, ""atk"": 160, ""def"": 110, ""spa"": 160, ""spd"": 110, ""spe"": 110}"
Hoopa,720,"[""Psychic"", ""Ghost""]",0,9,,1,0,0,0,,"{""hp"": 80, ""atk"": 110, ""def"": 60, ""spa"": 150, ""spd"": 130, ""spe"": 70}"
Hoopa-Unbound,720,"[""Psychic"", ""Dark""]",0,490,,0,0,0,0,,"{""hp"": 80, ""atk"": 160, ""def"": 60, ""spa"": 170, ""spd"": 130, ""spe"": 80}"
Volcanion,721,"[""Fire"", ""Water""]",0,195,,1,0,0,0,,"{""hp"": 80, ""atk"": 110, ""def"": 120, ""spa"": 130, ""spd"": 90, ""spe"": 70}"
Rowlet,722,"[""Grass"", ""Flying""]",1,1.5,0.875,0,0,0,0,,"{""hp"": 68, ""atk"": 55, ""def"": 55, ""spa"": 50, ""spd"": 50, ""spe"": 42}"
Dartrix,723,"[""Grass"", ""Flying""]",1,16,0.875,0,0,0,0,,"{""hp"": 78, ""atk"": 75, ""def"": 75, ""spa"": 70, ""spd"": 70, ""spe"": 52}"
Decidueye,724,"[""Grass"", ""Ghost""]",0,36.6,0.875,0,0,0,0,,"{""hp"": 78, ""atk"": 107, ""def"": 75, ""spa"": 100, ""spd"": 100, ""spe"": 70}"
Decidueye-Hisui,724,"[""Grass"", ""Fighting""]",0,37,0.875,0,0,0,0,,"{""hp"": 88, ""atk"": 112, ""def"": 80, ""spa"": 95, ""spd"": 95, ""spe"": 60}"
Litten,725,"[""Fire""]",1,4.3,0.875,0,0,0,0,,"{""hp"": 45, ""atk"": 65, ""def"": 40, ""spa"": 60, ""spd"": 40, ""spe"": 70}"
Torracat,726,"[""Fire""]",1,25,0.875,0,0,0,0,,"{""hp"": 65, ""atk"": 85, ""def"": 50, ""spa"": 80, ""spd"": 50, ""spe"": 90}"
Incineroar,727,"[""Fire"", ""Dark""]",0,83,0.875,0,0,0,0,,"{""hp"": 95, ""atk"": 115, ""def"": 90, ""spa"": 80, ""spd"": 90, ""spe"": 60}"
Popplio,728,"[""Water""]",1,7.5,0.875,0,0,0,0,,"{""hp"": 50, ""atk"": 54, ""def"": 54, ""spa"": 66, ""spd"": 56, ""spe"": 40}"
Brionne,729,"[""Water""]",1,17.5,0.875,0,0,0,0,,"{""hp"": 60, ""atk"": 69, ""def"": 69, ""spa"": 91, ""spd"": 81, ""spe"": 50}"
Primarina,730,"[""Water"", ""Fairy""]",0,44,0.875,0,0,0,0,,"{""hp"": 80, ""atk"": 74, ""def"": 74, ""spa"": 126, ""spd"": 116, ""spe"": 60}"
Pikipek,731,"[""Normal"", ""Flying""]",1,1.2,,0,0,0,0,,"{""hp"": 35, ""atk"": 75, ""def"": 30, ""spa"": 30, ""spd"": 30, ""spe"": 65}"
Trumbeak,732,"[""Normal"", ""Flying""]",1,14.8,,0,0,0,0,,"{""hp"": 55, ""atk"": 85, ""def"": 50, ""spa"": 40, ""spd"": 50, ""spe"": 75}"
Toucannon,733,"[""Normal"", ""Flying""]",0,26,,0,0,0,0,,"{""hp"": 80, ""atk"": 120, ""def"": 75, ""spa"": 75, ""spd"": 75, ""spe"": 60}"
Yungoos,734,"[""Normal""]",1,6,,0,0,0,0,,"{""hp"": 48, ""atk"": 70, ""def"": 30, ""spa"": 30, ""spd"": 30, ""spe"": 45}"
Gumshoos,735,"[""Normal""]",0,14.2,,0,0,0,0,,"{""hp"": 88, ""atk"": 110, ""def"": 60, ""spa"": 55, ""spd"": 60, ""spe"": 45}"
Gumshoos-Totem,735,"[""Normal""]",0,60,,0,0,0,0,,"{""hp"": 88, ""atk"": 110, ""def"": 60, ""spa"": 55, ""spd"": 60, ""spe"": 45}"
Grubbin,736,"[""Bug""]",1,4.4,,0,0,0,0,,"{""hp"": 47, ""atk"": 62, ""def"": 45, ""spa"": 55, ""spd"": 45, ""spe"": 46}"
Charjabug,737,"[""Bug"", ""Electric""]",1,10.5,,0,0,0,0,,"{""hp"": 57, ""atk"": 82, ""def"": 95, ""spa"": 55, ""spd"": 75, ""spe"": 36}"
Vikavolt,738,"[""Bug"", ""Electric""]",0,45,,0,0,0,0,,"{""hp"": 77, ""atk"": 70, ""def"": 90, ""spa"": 145, ""spd"": 75, ""spe"": 43}"
Vikavolt-Totem,738,"[""Bug"", ""Electric""]",0,147.5,,0,0,0,0,,"{""hp"": 77, ""atk"": 70, ""def"": 90, ""spa"": 145, ""spd"": 75, ""spe"": 43}"
Crabrawler,739,"[""Fighting""]",1,7,,0,0,0,0,,"{""hp"": 47, ""atk"": 82, ""def"": 57, ""spa"": 42, ""spd"": 47, ""spe"": 63}"
Crabominable,740,"[""Fighting"", ""Ice""]",0,180,,0,0,0,0,,"{""hp"": 97, ""atk"": 132, ""def"": 77, ""spa"": 62, ""spd"": 67, ""spe"": 43}"
Oricorio,741,"[""Fire"", ""Flying""]",0,3.4,0.25,0,0,0,0,,"{""hp"": 75, ""atk"": 70, ""def"": 70, ""spa"": 98, ""spd"": 70, ""spe"": 93}"
Oricorio-Pom-Pom,741,"[""Electric"", ""Flying""]",0,3.4,0.25,0,0,0,0,,"{""hp"": 75, ""atk"": 70, ""def"": 70, ""spa"": 98, ""spd"": 70, ""spe"": 93}"
Oricorio-Pa'u,741,"[""Psychic"", ""Flying""]",0,3.4,0.25,0,0,0,0,,"{""hp"": 75, ""atk"": 70, ""def"": 70, ""spa"": 98, ""spd"": 70, ""spe"": 93}"
Oricorio-Sensu,741,"[""Ghost"", ""Flying""]",0,3.4,0.25,0,0,0,0,,"{""hp"": 75, ""atk"": 70, ""def"": 70, ""spa"": 98, ""spd"": 70, ""spe"": 93}"
Cutiefly,742,"[""Bug"", ""Fairy""]",1,0.2,,0,0,0,0,,"{""hp"": 40, ""atk"": 45, ""def"": 40, ""spa"": 55, ""spd"": 40, ""spe"": 84}"
Ribombee,743,"[""Bug"", ""Fairy""]",0,0.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 55, ""def"": 60, ""spa"": 95, ""spd"": 70, ""spe"": 124}"
Ribombee-Totem,743,"[""Bug"", ""Fairy""]",0,2,,0,0,0,0,,"{""hp"": 60, ""atk"": 55, ""def"": 60, ""spa"": 95, ""spd"": 70, ""spe"": 124}"
Rockruff,744,"[""Rock""]",1,9.2,,0,0,0,0,,"{""hp"": 45, ""atk"": 65, ""def"": 40, ""spa"": 30, ""spd"": 40, ""spe"": 60}"
Rockruff-Dusk,744,"[""Rock""]",1,9.2,,0,0,0,0,,"{""hp"": 45, ""atk"": 65, ""def"": 40, ""spa"": 30, ""spd"": 40, ""spe"": 60}"
Lycanroc,745,"[""Rock""]",0,25,,0,0,0,0,,"{""hp"": 75, ""atk"": 115, ""def"": 65, ""spa"": 55, ""spd"": 65, ""spe"": 112}"
Lycanroc-Midnight,745,"[""Rock""]",0,25,,0,0,0,0,,"{""hp"": 85, ""atk"": 115, ""def"": 75, ""spa"": 55, ""spd"": 75, ""spe"": 82}"
Lycanroc-Dusk,745,"[""Rock""]",0,25,,0,0,0,0,,"{""hp"": 75, ""atk"": 117, ""def"": 65, ""spa"": 55, ""spd"": 65, ""spe"": 110}"
Wishiwashi,746,"[""Water""]",0,0.3,,0,0,0,0,,"{""hp"": 45, ""atk"": 20, ""def"": 20, ""spa"": 25, ""spd"": 25, ""spe"": 40}"
Wishiwashi-School,746,"[""Water""]",0,78.6,,0,0,0,0,,"{""hp"": 45, ""atk"": 140, ""def"": 130, ""spa"": 140, ""spd"": 135, ""spe"": 30}"
Mareanie,747,"[""Poison"", ""Water""]",1,8,,0,0,0,0,,"{""hp"": 50, ""atk"": 53, ""def"": 62, ""spa"": 43, ""spd"": 52, ""spe"": 45}"
Toxapex,748,"[""Poison"", ""Water""]",0,14.5,,0,0,0,0,,"{""hp"": 50, ""atk"": 63, ""def"": 152, ""spa"": 53, ""spd"": 142, ""spe"": 35}"
Mudbray,749,"[""Ground""]",1,110,,0,0,0,0,,"{""hp"": 70, ""atk"": 100, ""def"": 70, ""spa"": 45, ""spd"": 55, ""spe"": 45}"
Mudsdale,750,"[""Ground""]",0,920,,0,0,0,0,,"{""hp"": 100, ""atk"": 125, ""def"": 100, ""spa"": 55, ""spd"": 85, ""spe"": 35}"
Dewpider,751,"[""Water"", ""Bug""]",1,4,,0,0,0,0,,"{""hp"": 38, ""atk"": 40, ""def"": 52, ""spa"": 40, ""spd"": 72, ""spe"": 27}"
Araquanid,752,"[""Water"", ""Bug""]",0,82,,0,0,0,0,,"{""hp"": 68, ""atk"": 70, ""def"": 92, ""spa"": 50, ""spd"": 132, ""spe"": 42}"
Araquanid-Totem,752,"[""Water"", ""Bug""]",0,217.5,,0,0,0,0,,"{""hp"": 68, ""atk"": 70, ""def"": 92, ""spa"": 50, ""spd"": 132, ""spe"": 42}"
Fomantis,753,"[""Grass""]",1,1.5,,0,0,0,0,,"{""hp"": 40, ""atk"": 55, ""def"": 35, ""spa"": 50, ""spd"": 35, ""spe"": 35}"
Lurantis,754,"[""Grass""]",0,18.5,,0,0,0,0,,"{""hp"": 70, ""atk"": 105, ""def"": 90, ""spa"": 80, ""spd"": 90, ""spe"": 45}"
Lurantis-Totem,754,"[""Grass""]",0,58,,0,0,0,0,,"{""hp"": 70, ""atk"": 105, ""def"": 90, ""spa"": 80, ""spd"": 90, ""spe"": 45}"
Morelull,755,"[""Grass"", ""Fairy""]",1,1.5,,0,0,0,0,,"{""hp"": 40, ""atk"": 35, ""def"": 55, ""spa"": 65, ""spd"": 75, ""spe"": 15}"
Shiinotic,756,"[""Grass"", ""Fairy""]",0,11.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 45, ""def"": 80, ""spa"": 90, ""spd"": 100, ""spe"": 30}"
Salandit,757,"[""Poison"", ""Fire""]",1,4.8,0.875,0,0,0,0,,"{""hp"": 48, ""atk"": 44, ""def"": 40, ""spa"": 71, ""spd"": 40, ""spe"": 77}"
Salazzle,758,"[""Poison"", ""Fire""]",0,22.2,,0,0,0,0,,"{""hp"": 68, ""atk"": 64, ""def"": 60, ""spa"": 111, ""spd"": 60, ""spe"": 117}"
Salazzle-Totem,758,"[""Poison"", ""Fire""]",0,81,,0,0,0,0,,"{""hp"": 68, ""atk"": 64, ""def"": 60, ""spa"": 111, ""spd"": 60, ""spe"": 117}"
Stufful,759,"[""Normal"", ""Fighting""]",1,6.8,,0,0,0,0,,"{""hp"": 70, ""atk"": 75, ""def"": 50, ""spa"": 45, ""spd"": 50, ""spe"": 50}"
Bewear,760,"[""Normal"", ""Fighting""]",0,135,,0,0,0,0,,"{""hp"": 120, ""atk"": 125, ""def"": 80, ""spa"": 55, ""spd"": 60, ""spe"": 60}"
Bounsweet,761,"[""Grass""]",1,3.2,,0,0,0,0,,"{""hp"": 42, ""atk"": 30, ""def"": 38, ""spa"": 30, ""spd"": 38, ""spe"": 32}"
Steenee,762,"[""Grass""]",1,8.2,,0,0,0,0,,"{""hp"": 52, ""atk"": 40, ""def"": 48, ""spa"": 40, ""spd"": 48, ""spe"": 62}"
Tsareena,763,"[""Grass""]",0,21.4,,0,0,0,0,,"{""hp"": 72, ""atk"": 120, ""def"": 98, ""spa"": 50, ""spd"": 98, ""spe"": 72}"
Comfey,764,"[""Fairy""]",0,0.3,0.25,0,0,0,0,,"{""hp"": 51, ""atk"": 52, ""def"": 90, ""spa"": 82, ""spd"": 110, ""spe"": 100}"
Oranguru,765,"[""Normal"", ""Psychic""]",0,76,,0,0,0,0,,"{""hp"": 90, ""atk"": 60, ""def"": 80, ""spa"": 90, ""spd"": 110, ""spe"": 60}"
Passimian,766,"[""Fighting""]",0,82.8,,0,0,0,0,,"{""hp"": 100, ""atk"": 120, ""def"": 90, ""spa"": 40, ""spd"": 60, ""spe"": 80}"
Wimpod,767,"[""Bug"", ""Water""]",1,12,,0,0,0,0,,"{""hp"": 25, ""atk"": 35, ""def"": 40, ""spa"": 20, ""spd"": 30, ""spe"": 80}"
Golisopod,768,"[""Bug"", ""Water""]",0,108,,0,0,0,0,,"{""hp"": 75, ""atk"": 125, ""def"": 140, ""spa"": 60, ""spd"": 90, ""spe"": 40}"
Sandygast,769,"[""Ghost"", ""Ground""]",1,70,,0,0,0,0,,"{""hp"": 55, ""atk"": 55, ""def"": 80, ""spa"": 70, ""spd"": 45, ""spe"": 15}"
Palossand,770,"[""Ghost"", ""Ground""]",0,250,,0,0,0,0,,"{""hp"": 85, ""atk"": 75, ""def"": 110, ""spa"": 100, ""spd"": 75, ""spe"": 35}"
Pyukumuku,771,"[""Water""]",0,1.2,,0,0,0,0,,"{""hp"": 55, ""atk"": 60, ""def"": 130, ""spa"": 30, ""spd"": 130, ""spe"": 5}"
Type: Null,772,"[""Normal""]",1,120.5,,0,0,0,0,,"{""hp"": 95, ""atk"": 95, ""def"": 95, ""spa"": 95, ""spd"": 95, ""spe"": 59}"
Silvally,773,"[""Normal""]",0,100.5,,0,0,0,0,,"{""hp"": 95, ""atk"": 95, ""def"": 95, ""spa"": 95, ""spd"": 95, ""spe"": 95}"
Silvally-Bug,773,"[""Bug""]",0,100.5,,0,0,0,0,Bug Memory,"{""hp"": 95, ""atk"": 95, ""def"": 95, ""spa"": 95, ""spd"": 95, ""spe"": 95}"
Silvally-Dark,773,"[""Dark""]",0,100.5,,0,0,0,0,Dark Memory,"{""hp"": 95, ""atk"": 95, ""def"": 95, ""spa"": 95, ""spd"": 95, ""spe"": 95}"
Silvally-Dragon,773,"[""Dragon""]",0,100.5,,0,0,0,0,Dragon Memory,"{""hp"": 95, ""atk"": 95, ""def"": 95, ""spa"": 95, ""spd"": 95, ""spe"": 95}"
Silvally-Electric,773,"[""Electric""]",0,100.5,,0,0,0,0,Electric Memory,"{""hp"": 95, ""atk"": 95, ""def"": 95, ""spa"": 95, ""spd"": 95, ""spe"": 95}"
Silvally-Fairy,773,"[""Fairy""]",0,100.5,,0,0,0,0,Fairy Memory,"{""hp"": 95, ""atk"": 95, ""def"": 95, ""spa"": 95, ""spd"": 95, ""spe"": 95}"
Silvally-Fighting,773,"[""Fighting""]",0,100.5,,0,0,0,0,Fighting Memory,"{""hp"": 95, ""atk"": 95, ""def"": 95, ""spa"": 95, ""spd"": 95, ""spe"": 95}"
Silvally-Fire,773,"[""Fire""]",0,100.5,,0,0,0,0,Fire Memory,"{""hp"": 95, ""atk"": 95, ""def"": 95, ""spa"": 95, ""spd"": 95, ""spe"": 95}"
Silvally-Flying,773,"[""Flying""]",0,100.5,,0,0,0,0,Flying Memory,"{""hp"": 95, ""atk"": 95, ""def"": 95, ""spa"": 95, ""spd"": 95, ""spe"": 95}"
Silvally-Ghost,773,"[""Ghost""]",0,100.5,,0,0,0,0,Ghost Memory,"{""hp"": 95, ""atk"": 95, ""def"": 95, ""spa"": 95, ""spd"": 95, ""spe"": 95}"
Silvally-Grass,773,"[""Grass""]",0,100.5,,0,0,0,0,Grass Memory,"{""hp"": 95, ""atk"": 95, ""def"": 95, ""spa"": 95, ""spd"": 95, ""spe"": 95}"
